date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-06-20,199.46,200.61,198.03,200.37,21513988,48.2521811149621,48.5303822995716,47.9062439897521,48.472322921914,86055952,0.0,1.0
2019-06-21,198.78,200.85,198.15,198.8,47800589,48.0876795449322,48.5884416772292,47.9352736785809,48.0925178264037,191202356,0.0,1.0
2019-06-24,198.58,200.16,198.17,198.54,18220421,48.0392967302175,48.4215209664635,47.9401119600524,48.0296201672745,72881684,0.0,1.0
2019-06-25,195.57,199.26,195.29,198.43,21070334,47.3111353687614,48.2037983002474,47.2433994281608,48.0030096191815,84281336,0.0,1.0
2019-06-26,199.8,200.99,197.35,197.77,26067512,48.3344318999771,48.6223096475295,47.7417424197221,47.843346330623,104270048,0.0,1.0
2019-06-27,199.74,201.57,199.57,200.29,20899717,48.3199170555627,48.7626198102021,48.2787916630552,48.4529697960281,83598868,0.0,1.0
2019-06-28,197.92,199.5,197.05,198.68,31110642,47.879633441659,48.2618576779051,47.6691681976501,48.0634881375748,124442568,0.0,1.0
2019-07-01,201.55,204.49,200.65,203.17,27316739,48.7577815287307,49.4690089050366,48.5400588625145,49.1496823279197,109266956,0.0,1.0
2019-07-02,202.73,203.13,201.36,201.41,16935217,49.0432401355473,49.1400057649767,48.7118178547517,48.7239135584304,67740868,0.0,1.0
2019-07-03,204.41,204.44,202.69,203.28,11362045,49.4496557791507,49.456913201358,49.0335635726044,49.1762928760127,45448180,0.0,1.0
2019-07-05,204.23,205.08,202.9,203.35,17265518,49.4061112459075,49.611738208445,49.0843655280548,49.1932268611629,69062072,0.0,1.0
2019-07-08,200.02,201.4,198.41,200.81,25338628,48.3876529961633,48.7214944176946,47.99817133771,48.5787651142863,101354512,0.0,1.0
2019-07-09,201.24,201.51,198.81,199.2,20578015,48.6827881659229,48.7481049657877,48.0949369671394,48.189283455833,82312060,0.0,1.0
2019-07-10,203.23,203.73,201.56,201.85,17897138,49.1641971723341,49.2851542091208,48.7602006694664,48.8303557508027,71588552,0.0,1.0
2019-07-11,201.75,204.39,201.71,203.31,20191842,48.8061643434453,49.4448174976793,48.7964877805024,49.1835502982199,80767368,0.0,1.0
2019-07-12,203.3,204.0,202.2,202.45,17595212,49.1811311574842,49.3504710089856,48.9150256765534,48.9755041949468,70380848,0.0,1.0
2019-07-15,205.21,205.87,204.0,204.09,16947420,49.6431870380095,49.802850326568,49.3504710089856,49.3722432756072,67789680,0.0,1.0
2019-07-16,204.5,206.11,203.5,204.59,16866816,49.4714280457724,49.8609097042256,49.2295139721989,49.493200312394,67467264,0.0,1.0
2019-07-17,203.35,205.09,203.27,204.05,14107450,49.1932268611629,49.6141573491807,49.173873735277,49.3625667126643,56429800,0.0,1.0
2019-07-18,205.66,205.88,203.7,204.0,18582161,49.7520483711176,49.8052694673037,49.2778967869136,49.3504710089856,74328644,0.0,1.0
2019-07-19,202.59,206.5,202.36,205.79,20929307,49.0093721652471,49.9552561929193,48.9537319283252,49.7834972006821,83717228,0.0,1.0
2019-07-22,207.22,207.23,203.61,203.65,22277932,50.1294343258922,50.1318534666279,49.256124520292,49.2658010832349,89111728,0.0,1.0
2019-07-23,208.84,208.91,207.29,208.46,18355210,50.5213351250812,50.5382691102313,50.1463683110423,50.4294077771233,73420840,0.0,1.0
2019-07-24,208.67,209.15,207.17,207.67,14991567,50.4802097325737,50.5963284878889,50.1173386222135,50.2382956590002,59966268,0.0,1.0
2019-07-25,207.02,209.24,206.73,208.89,13909535,50.0810515111775,50.6181007545106,50.0108964298412,50.5334308287598,55638140,0.0,1.0
2019-07-26,207.74,209.73,207.14,207.48,17618874,50.2552296441504,50.7366386505616,50.1100812000063,50.1923319850213,70475496,0.0,1.0
2019-07-29,209.68,210.64,208.44,208.46,21673389,50.7245429468829,50.9567804575134,50.4245694956518,50.4294077771233,86693556,0.0,1.0
2019-07-30,208.78,210.16,207.31,208.76,33935718,50.5068202806668,50.8406617021981,50.1512065925138,50.5019819991953,135742872,0.0,1.0
2019-07-31,213.04,221.37,211.3,216.42,69281361,51.5373742340897,53.5525184669566,51.1164437460719,52.355043802768,277125444,0.0,1.0
2019-08-01,208.43,218.03,206.74,213.9,54017922,50.4221503549161,52.7445254612213,50.0133155705769,51.7454203373629,216071688,0.0,1.0
2019-08-02,204.02,206.43,201.63,205.53,40862122,49.3553092904571,49.9383222077691,48.7771346546165,49.720599541553,163448488,0.0,1.0
2019-08-05,193.34,198.65,192.58,197.99,52392969,46.7716669846926,48.0562307153676,46.5878122887767,47.8965674268091,209571876,0.0,1.0
2019-08-06,197.0,198.07,194.04,196.31,35824787,47.6570724939714,47.915920552695,46.941006836194,47.4901517832057,143299148,0.0,1.0
2019-08-07,199.04,199.56,193.82,195.41,33364400,48.1505772040613,48.2763725223195,46.8877857400078,47.2724291169896,133457600,0.0,1.0
2019-08-08,203.43,203.53,199.39,200.2,27009523,49.2125799870488,49.2367713944061,48.235247129812,48.4311975294065,108038092,0.0,1.0
2019-08-09,200.99,202.76,199.29,201.3,24619746,48.8085834841811,49.2384117978634,48.3957540303619,48.8838641492893,98478984,0.77,1.0
2019-08-12,200.48,202.05,199.15,199.62,22481889,48.6847346480353,49.0659947906801,48.3617563106357,48.4758915125739,89927556,0.0,1.0
2019-08-13,208.97,212.14,200.48,201.02,47539786,50.7464535085791,51.5162590195242,48.6847346480353,48.8158687098367,190159144,0.0,1.0
2019-08-14,202.75,206.44,202.59,203.16,36547443,49.2359833893115,50.1320661449542,49.1971288524814,49.3355481399384,146189772,0.0,1.0
2019-08-15,201.74,205.14,199.67,203.46,27883363,48.9907141255719,49.8163730332101,48.4880335553333,49.4084003964948,111533452,0.0,1.0
2019-08-16,206.5,207.16,203.84,204.28,28813624,50.1466365962655,50.3069115606894,49.5006799214661,49.6075298977487,115254496,0.0,1.0
2019-08-19,210.35,212.73,210.03,210.62,24431915,51.0815738887382,51.659535124085,51.0038648150781,51.1471409196389,97727660,0.0,1.0
2019-08-20,210.36,213.35,210.32,210.88,26919529,51.0840022972901,51.8100964543014,51.0742886630826,51.2102795419877,107678116,0.0,1.0
2019-08-21,212.64,213.65,211.6,212.99,21564747,51.6376794471181,51.8829487108577,51.3851249577229,51.7226737464338,86258988,0.0,1.0
2019-08-22,212.46,214.44,210.75,213.19,22267819,51.5939680931843,52.074792986456,51.1787102308133,51.7712419174713,89071276,0.0,1.0
2019-08-23,202.64,212.05,201.0,209.43,46882843,49.2092708952408,51.4944033425573,48.811011892733,50.8581603019655,187531372,0.0,1.0
2019-08-26,206.49,207.19,205.06,205.86,26066130,50.1442081877136,50.314196786345,49.7969457647951,49.9912184489453,104264520,0.0,1.0
2019-08-27,204.16,208.55,203.53,207.86,25897344,49.5783889951262,50.6444603494003,49.4253992563579,50.4769001593208,103589376,0.0,1.0
2019-08-28,205.53,205.72,203.32,204.1,15957632,49.9110809667334,49.957220729219,49.3744026767685,49.5638185438149,63830528,0.0,1.0
2019-08-29,209.01,209.32,206.66,208.5,21007652,50.7561671427866,50.8314478078948,50.1854911330955,50.6323183066409,84030608,0.0,1.0
2019-08-30,208.74,210.45,207.2,210.16,21162561,50.690600111886,51.105857974257,50.3166251948969,51.0354341262525,84650244,0.0,1.0
2019-09-03,205.7,206.98,204.22,206.43,20059574,49.9523639121153,50.2632002067556,49.5929594464374,50.1296377364023,80238296,0.0,1.0
2019-09-04,209.19,209.48,207.32,208.39,19216820,50.7998784967204,50.8703023447249,50.3457660975194,50.6056058125703,76867280,0.0,1.0
2019-09-05,213.28,213.97,211.51,212.0,23946984,51.7930975944382,51.9606577845178,51.363269280756,51.4822612997979,95787936,0.0,1.0
2019-09-06,213.26,214.42,212.51,214.05,19362294,51.7882407773345,52.0699361693522,51.6061101359437,51.9800850529328,77449176,0.0,1.0
2019-09-09,214.17,216.44,211.07,214.84,27309401,52.0092259555553,52.5604746968315,51.2564193044734,52.1719293285311,109237604,0.0,1.0
2019-09-10,216.7,216.78,211.71,213.86,31777931,52.6236133191803,52.6430405875953,51.4118374517935,51.9339452904471,127111724,0.0,1.0
2019-09-11,223.59,223.71,217.73,218.07,44289646,54.2967868114237,54.3259277140462,52.8737394000236,52.9563052907874,177158584,0.0,1.0
2019-09-12,223.09,226.42,222.86,224.8,32226669,54.1753663838298,54.984026431605,54.1195129871367,54.5906242462008,128906676,0.0,1.0
2019-09-13,218.75,220.79,217.02,220.0,39763296,53.1214370723151,53.6168324168981,52.7013223928403,53.4249881412998,159053184,0.0,1.0
2019-09-16,219.9,220.13,217.56,217.73,21158141,53.400704055781,53.4565574524742,52.8324564546417,52.8737394000236,84632564,0.0,1.0
2019-09-17,220.7,220.82,219.12,219.96,18386468,53.5949767399312,53.6241176425537,53.2112881887346,53.4152745070922,73545872,0.0,1.0
2019-09-18,222.77,222.85,219.44,221.06,25643093,54.0976573101698,54.1170845785848,53.2889972623946,53.6823994477988,102572372,0.0,1.0
2019-09-19,220.96,223.76,220.37,222.01,22187876,53.65811536228,54.3380697568056,53.5148392577192,53.9130982602271,88751504,0.0,1.0
2019-09-20,217.73,222.56,217.47,221.38,57977094,52.8737394000236,54.0466607305803,52.8106007776748,53.7601085214588,231908376,0.0,1.0
2019-09-23,218.72,219.84,217.65,218.95,19419648,53.1141518466595,53.3861336044697,52.8543121316086,53.1700052433526,77678592,0.0,1.0
2019-09-24,217.68,222.49,217.19,221.03,31434367,52.8615973572642,54.0296618707172,52.7426053382222,53.6751142221431,125737468,0.0,1.0
2019-09-25,221.03,221.5,217.14,218.55,22481006,53.6751142221431,53.7892494240813,52.7304632954629,53.0728689012776,89924024,0.0,1.0
2019-09-26,219.89,220.94,218.83,220.0,19088312,53.3982756472291,53.6532585451762,53.1408643407301,53.4249881412998,76353248,0.0,1.0
2019-09-27,218.82,220.96,217.28,220.54,25361285,53.1384359321782,53.65811536228,52.7644610151891,53.5561222031011,101445140,0.0,1.0
2019-09-30,223.97,224.58,220.79,220.9,26318583,54.389066336395,54.5371992580595,53.6168324168981,53.6435449109687,105274332,0.0,1.0
2019-10-01,224.59,228.22,224.2,225.07,36187163,54.5396276666114,55.4211399709429,54.4449197330882,54.6561912771015,144748652,0.0,1.0
2019-10-02,218.96,223.58,217.93,223.06,35767257,53.1724336519045,54.2943584028718,52.9223075710612,54.1680811581742,143069028,0.0,1.0
2019-10-03,220.82,220.96,215.13,218.43,30352686,53.6241176425537,53.65811536228,52.2423531765355,53.043727998655,121410744,0.0,1.0
2019-10-04,227.01,227.49,223.89,225.64,34755553,55.1273025361657,55.2438661466558,54.36963906798,54.7946105645585,139022212,0.0,1.0
2019-10-07,227.06,229.93,225.84,226.27,30889269,55.1394445789251,55.8363978333139,54.8431787355961,54.9476003033268,123557076,0.0,1.0
2019-10-08,224.4,228.06,224.33,225.82,29282700,54.4934879041258,55.3822854341128,54.4764890442626,54.8383219184923,117130800,0.0,1.0
2019-10-09,227.03,227.79,225.64,227.03,19029424,55.1321593532695,55.3167184032121,54.7946105645585,55.1321593532695,76117696,0.0,1.0
2019-10-10,230.09,230.44,227.3,227.93,28962984,55.8752523701439,55.9602466694596,55.1977263841702,55.3507161229384,115851936,0.0,1.0
2019-10-11,236.21,237.64,232.31,232.95,41990210,57.3614384038928,57.7087008268112,56.4143590686607,56.5697772159808,167960840,0.0,1.0
2019-10-14,235.87,238.13,234.67,234.9,24413484,57.278872513129,57.8276928458532,56.9874634869037,57.0433168835969,97653936,0.0,1.0
2019-10-15,235.32,237.65,234.88,236.39,23040483,57.1453100427757,57.7111292353631,57.0384600664931,57.4051497578266,92161932,0.0,1.0
2019-10-16,234.37,235.24,233.2,233.37,19286694,56.9146112303474,57.1258827743607,56.6304874297777,56.6717703751597,77146776,0.0,1.0
2019-10-17,235.28,236.15,233.52,235.09,17272897,57.1355964085682,57.3468679525815,56.7081965034378,57.0894566460825,69091588,0.0,1.0
2019-10-18,236.41,237.58,234.29,234.59,24248023,57.4100065749303,57.6941303755,56.8951839619324,56.9680362184887,96992092,0.0,1.0
2019-10-21,240.51,240.99,237.32,237.52,21811567,58.4056540812,58.5222176916901,57.6309917531512,57.6795599241887,87246268,0.0,1.0
2019-10-22,239.96,242.2,239.62,241.16,22684001,58.2720916108468,58.8160551264673,58.1895257200829,58.563500637072,90736004,0.0,1.0
2019-10-23,243.18,243.24,241.22,242.1,19932545,59.0540391645513,59.0686096158625,58.5780710883833,58.7917710409485,79730180,0.0,1.0
2019-10-24,243.58,244.8,241.81,244.51,17916255,59.1511755066263,59.4474413499554,58.7213471929441,59.3770175019509,71665020,0.0,1.0
2019-10-25,246.58,246.73,242.88,243.16,18369296,59.8796980721895,59.9161242004677,58.9811869079949,59.0491823474475,73477184,0.0,1.0
2019-10-28,249.05,249.25,246.72,247.42,23655368,60.4795149845032,60.5280831555407,59.9136957919158,60.0836843905472,94621472,0.0,1.0
2019-10-29,243.29,249.75,242.57,248.97,35709867,59.0807516586219,60.6495035831346,58.9059062428867,60.4600877160882,142839468,0.0,1.0
2019-10-30,243.26,245.3,241.21,244.76,31130522,59.0734664329663,59.5688617775492,58.5756426798314,59.4377277157479,124522088,0.0,1.0
2019-10-31,248.76,249.17,237.26,247.24,34790520,60.4090911364988,60.5086558871257,57.6164213018399,60.0399730366134,139162080,0.0,1.0
2019-11-01,255.82,255.93,249.16,249.54,37781334,62.1235475741241,62.1502600681948,60.5062274785739,60.5985070035452,151125336,0.0,1.0
2019-11-04,257.5,257.85,255.38,257.33,25817952,62.5315202108395,62.6165145101552,62.0166975978415,62.4902372654576,103271808,0.0,1.0
2019-11-05,257.13,258.19,256.32,257.05,19974427,62.44166909442,62.699080400919,62.244968001718,62.422241826005,79897708,0.0,1.0
2019-11-06,257.24,257.49,255.37,256.77,18966124,62.4683815884907,62.5290918022876,62.0142691892896,62.3542463865524,75864496,0.0,1.0
2019-11-07,259.43,260.35,258.11,258.74,23735083,63.1871905198464,63.411267208272,62.8656891842792,63.0191330035271,94940332,0.77,1.0
2019-11-08,260.14,260.44,256.85,258.69,17520495,63.3601192685226,63.4331877538788,62.5588015457832,63.0069549226344,70081980,0.0,1.0
2019-11-11,262.2,262.47,258.28,258.3,20507459,63.8618562013017,63.9276178381223,62.9070946593143,62.9119658916714,82029836,0.0,1.0
2019-11-12,261.96,262.79,260.92,261.55,21847226,63.8034014130168,64.0055575558356,63.5500973304487,63.7035411496967,87388904,0.0,1.0
2019-11-13,264.47,264.78,261.07,261.13,25817593,64.4147410738302,64.4902451753649,63.5866315731268,63.601245270198,103270372,0.0,1.0
2019-11-14,262.64,264.88,262.1,263.75,22395556,63.9690233131575,64.5146013371503,63.8375000395164,64.2393767089753,89582224,0.0,1.0
2019-11-15,265.76,265.78,263.01,263.68,25093666,64.7289355608618,64.7338067932188,64.0591411117634,64.2223273957256,100374664,0.0,1.0
2019-11-18,267.1,267.43,264.23,265.8,21700897,65.055308128786,65.1356834626778,64.3562862855452,64.7386780255759,86803588,0.0,1.0
2019-11-19,266.29,268.0,265.39,267.9,19069597,64.8580232183243,65.2745135848546,64.6388177622558,65.2501574230692,76278388,0.0,1.0
2019-11-20,263.19,266.08,260.4,265.54,26609919,64.1029822029771,64.806875278575,63.4234452891647,64.6753520049339,106439676,0.0,1.0
2019-11-21,262.01,264.01,261.18,263.69,30348778,63.8155794939095,64.3027027296174,63.6134233510907,64.2247630119041,121395112,0.0,1.0
2019-11-22,261.78,263.18,260.84,262.59,16331263,63.7595603218031,64.1005465867986,63.5306124010204,63.9568452322648,65325052,0.0,1.0
2019-11-25,266.37,266.44,262.52,262.71,21029517,64.8775081477527,64.8945574610024,63.939795919015,63.9860726264072,84118068,0.0,1.0
2019-11-26,264.29,267.16,262.5,266.94,26334882,64.3708999826165,65.0699218258573,63.9349246866579,65.0163382699294,105339528,0.0,1.0
2019-11-27,267.84,267.98,265.31,265.58,16386122,65.2355437259979,65.2696423524975,64.6193328328275,64.685094469648,65544488,0.0,1.0
2019-11-29,267.25,268.0,265.9,266.6,11654363,65.0918423714641,65.2745135848546,64.7630341873613,64.9335273198591,46617452,0.0,1.0
2019-12-02,264.16,268.25,263.45,267.27,23693550,64.3392369722955,65.3354039893181,64.1663082236192,65.0967136038212,94774200,0.0,1.0
2019-12-03,259.45,259.53,256.29,258.31,29377268,63.1920617522034,63.2115466816317,62.422407039785,62.9144015078499,117509072,0.0,1.0
2019-12-04,261.74,263.31,260.68,261.07,16810388,63.7498178570889,64.1322095971196,63.4916425421638,63.5866315731268,67241552,0.0,1.0
2019-12-05,265.58,265.89,262.73,263.79,18661343,64.685094469648,64.7605985711828,63.9909438587643,64.2491191736895,74645372,0.0,1.0
2019-12-06,270.71,271.0,267.3,267.48,26547493,65.9345655692387,66.0051984384164,65.1040204523568,65.1478615435705,106189972,0.0,1.0
2019-12-09,266.92,270.8,264.91,270.0,32182645,65.0114670375723,65.9564861148456,64.5219081856859,65.7616368205624,128730580,0.0,1.0
2019-12-10,268.48,270.07,265.86,268.6,22632383,65.3914231614245,65.7786861338122,64.7532917226471,65.4206505555669,90529532,0.0,1.0
2019-12-11,270.77,271.1,268.5,268.81,19723391,65.94917926631,66.0295546002018,65.3962943937815,65.4717984953163,78893564,0.0,1.0
2019-12-12,271.46,272.56,267.32,267.78,34437042,66.1172367826292,66.3851545622685,65.1088916847139,65.2209300289267,137748168,0.0,1.0
2019-12-13,275.15,275.3,270.93,271.46,33432806,67.0159791525102,67.0525133951883,65.9881491251666,66.1172367826292,133731224,0.0,1.0
2019-12-16,279.86,280.79,276.98,277.0,32081105,68.1631543726022,68.3896666772064,67.4616969131829,67.46656814554,128324420,0.0,1.0
2019-12-17,280.41,281.77,278.8,279.57,28575798,68.2971132624219,68.6283570627033,67.9049790576771,68.0925215034246,114303192,0.0,1.0
2019-12-18,279.74,281.9,279.12,279.8,29024687,68.1339269784598,68.6600200730243,67.9829187753903,68.148540675531,116098748,0.0,1.0
2019-12-19,280.02,281.18,278.95,279.5,24626947,68.2021242314589,68.4846557081694,67.9415133003552,68.0754721901748,98507788,0.0,1.0
2019-12-20,279.44,282.65,278.56,282.23,69032743,68.0608584931036,68.8426912864147,67.8465242693921,68.7403954069161,276130972,0.0,1.0
2019-12-23,284.0,284.25,280.37,280.53,24677883,69.1714994705175,69.232389874981,68.2873707977078,68.3263406565644,98711532,0.0,1.0
2019-12-24,284.27,284.89,282.92,284.69,12119714,69.2372611073381,69.3882693104075,68.9084529232353,69.3395569868367,48478856,0.0,1.0
2019-12-26,289.91,289.98,284.7,284.82,23334004,70.6109486320343,70.6279979452841,69.3419926030153,69.3712199971578,93336016,0.0,1.0
2019-12-27,289.8,293.97,288.12,291.12,36592936,70.5841568540704,71.5998088005213,70.1749733360758,70.9056581896375,146371744,0.0,1.0
2019-12-30,291.52,292.69,285.22,289.46,36059614,71.0030828367791,71.2880499296682,69.4686446442993,70.501345904,144238456,0.0,1.0
2019-12-31,293.65,293.68,289.52,289.93,25247625,71.521869082808,71.5291759313436,70.5159596010712,70.6158198643914,100990500,0.0,1.0
2020-01-02,300.35,300.6,295.19,296.24,33911864,73.1537319224294,73.2146223268929,71.8969539743031,72.1526936730497,135647456,0.0,1.0
2020-01-03,297.43,300.58,296.5,297.15,36633878,72.4425319982959,73.2097510945358,72.2160196936917,72.3743347452968,146535512,0.0,1.0
2020-01-06,299.8,299.96,292.75,293.79,29644644,73.0197730326097,73.0587428914663,71.3026636267395,71.5559677093076,118578576,0.0,1.0
2020-01-07,298.39,300.9,297.48,299.84,27877655,72.6763511514357,73.287690812249,72.4547100791886,73.0295154973239,111510620,0.0,1.0
2020-01-08,303.19,304.44,297.16,297.16,33090946,73.8454469171345,74.149898939452,72.3767703614753,72.3767703614753,132363784,0.0,1.0
2020-01-09,309.63,310.43,306.2,307.24,42621542,75.4139837361139,75.608833030397,74.5785673868749,74.831871469443,170486168,0.0,1.0
2020-01-10,310.33,312.67,308.25,310.6,35217272,75.5844768686116,76.1544110543899,75.0778687034755,75.6502385054322,140869088,0.0,1.0
2020-01-13,316.96,317.07,311.15,311.64,30028742,77.1992903949832,77.2260821729472,75.7841973952519,75.9035425880003,120114968,0.0,1.0
2020-01-14,312.68,317.57,312.17,316.7,40653457,76.1568466705684,77.3478629818741,76.0326302454629,77.1359643743412,162613828,0.0,1.0
2020-01-15,311.34,315.5,309.55,311.85,30480882,75.8304741026441,76.8436904329165,75.3944988066856,75.9546905277496,121923528,0.0,1.0
2020-01-16,315.24,315.7,312.09,313.59,27207254,76.7803644122745,76.8924027564873,76.0131453160346,76.3784877428155,108829016,0.0,1.0
2020-01-17,318.73,318.74,315.0,316.27,34454117,77.6303944585847,77.6328300747632,76.7219096239895,77.031232878664,137816468,0.0,1.0
2020-01-21,316.57,319.02,316.0,317.19,27235039,77.1043013640202,77.7010273277623,76.9654712418434,77.2553095670896,108940156,0.0,1.0
2020-01-22,317.7,319.99,317.31,318.58,25458115,77.3795259921951,77.9372820970807,77.2845369612321,77.5938602159066,101832460,0.0,1.0
2020-01-23,319.23,319.56,315.65,317.92,26117993,77.7521752675117,77.8325506014035,76.8802246755946,77.433109548123,104471972,0.0,1.0
2020-01-24,318.31,323.33,317.52,320.25,36634380,77.528098579086,78.7507779007128,77.3356849009814,78.0006081177227,146537520,0.0,1.0
2020-01-27,308.95,311.77,304.88,310.06,40485005,75.2483618359732,75.9352055983213,74.2570660513077,75.5187152317911,161940020,0.0,1.0
2020-01-28,317.69,318.4,312.19,312.6,40558486,77.3770903760166,77.5500191246929,76.03750147782,76.1373617411401,162233944,0.0,1.0
2020-01-29,324.34,327.85,321.38,324.45,54149928,78.9967751347453,79.8516764134126,78.2758327458976,79.0235669127092,216599712,0.0,1.0
2020-01-30,323.87,324.09,318.75,320.54,31685808,78.8823011743539,78.9358847302818,77.6352656909418,78.0712409869003,126743232,0.0,1.0
2020-01-31,309.51,322.68,308.29,320.93,49897096,75.3847563419714,78.5924628491077,75.0876111681896,78.1662300178634,199588384,0.0,1.0
2020-02-03,308.66,313.49,302.22,304.3,43496401,75.1777289667956,76.3541315810301,73.6091921478162,74.1158003129524,173985604,0.0,1.0
2020-02-04,318.85,319.64,313.63,315.31,34154134,77.6596218527272,77.8520355308318,76.3882302075296,76.7974137255242,136616536,0.0,1.0
2020-02-05,321.45,324.76,318.95,323.52,29706718,78.2928820591474,79.0990710142439,77.6839780145126,78.797054608105,118826872,0.0,1.0
2020-02-06,325.21,325.22,320.26,322.57,26356385,79.2086737422782,79.2111093584567,78.0030437339012,78.5656710711438,105425540,0.0,1.0
2020-02-07,320.03,323.4,318.0,322.37,29421012,78.1345670075423,78.9573445309477,77.6389473124347,78.705872468898,117684048,0.77,1.0
2020-02-10,321.55,321.55,313.85,314.18,27337215,78.5056714097905,78.5056714097905,76.6257346352441,76.7063033541532,109348860,0.0,1.0
2020-02-11,319.61,323.9,318.71,323.6,23580780,78.032025001658,79.0794183474767,77.8122921319058,79.0061740575593,94323120,0.0,1.0
2020-02-12,327.2,327.22,321.47,321.47,28432573,79.885105536568,79.8899884892292,78.4861395991458,78.4861395991458,113730292,0.0,1.0
2020-02-13,324.87,326.22,323.35,324.19,23686892,79.3162415515429,79.6458408561712,78.9451371492948,79.1502211610635,94747568,0.0,1.0
2020-02-14,324.95,325.98,322.85,324.74,20028447,79.3357733621876,79.5872454242373,78.8230633327658,79.2845023592454,80113788,0.0,1.0
2020-02-18,319.0,319.75,314.61,315.36,38190545,77.8830949454926,78.0662056702861,76.8112868363681,76.9943975611616,152762180,0.0,1.0
2020-02-19,323.62,324.57,320.0,320.0,23495991,79.0110570102205,79.2429972616255,78.1272425785506,78.1272425785506,93983964,0.0,1.0
2020-02-20,320.3,324.65,318.21,322.63,25141489,78.200486868468,79.2625290722702,77.6902183153768,78.7693508534931,100565956,0.0,1.0
2020-02-21,313.05,320.45,310.5,318.62,32426415,76.4304165287977,78.2371090134267,75.8078400644999,77.7903188449306,129705660,0.0,1.0
2020-02-24,298.18,304.18,289.23,297.26,55548828,72.7999412252257,74.2648270235735,70.6148199093568,72.5753254028123,222195312,0.0,1.0
2020-02-25,288.08,302.53,286.13,300.95,57668364,70.3340501313402,73.8619834290278,69.8579622468771,73.4762301687962,230673456,0.0,1.0
2020-02-26,292.65,297.88,286.5,286.53,49678431,71.4498048144151,72.7266969353083,69.9482968711086,69.9556213001003,198713724,0.0,1.0
2020-02-27,273.52,286.0,272.96,281.1,80151381,66.7792605940161,69.8262230545796,66.6425379195037,68.6298996525955,320605524,0.0,1.0
2020-02-28,273.36,278.41,256.37,257.26,106721230,66.7401969727268,67.9731425196696,62.5921286870719,62.8094200804935,426884920,0.0,1.0
2020-03-02,298.81,301.44,277.72,282.28,85349339,72.9537542340522,73.5958625089947,67.8046806528596,68.9179938596039,341397356,0.0,1.0
2020-03-03,289.32,304.0,285.8,303.67,79868852,70.6367931963321,74.2208804496231,69.777393527968,74.1403117307139,319475408,0.0,1.0
2020-03-04,302.74,303.4,293.13,296.44,54794568,73.91325443197,74.0743918697883,71.5669956782829,72.3751243437048,219178272,0.0,1.0
2020-03-05,292.92,299.55,291.41,295.52,46893219,71.5157246753407,73.1344234825151,71.1470617494232,72.1505085212915,187572876,0.0,1.0
2020-03-06,289.03,290.82,281.23,282.0,56544246,70.5659903827452,71.003014645919,68.6616388448931,68.8496325223477,226176984,0.0,1.0
2020-03-09,266.17,278.09,263.0,263.75,71686208,64.98477549104,67.895015277091,64.2108274942463,64.3939382190398,286744832,0.0,1.0
2020-03-10,285.34,286.44,269.37,277.14,71322520,69.6650856167613,69.9336480131251,65.7660479168255,67.663075025686,285290080,0.0,1.0
2020-03-11,275.43,281.22,271.86,277.39,64094970,67.2455825731569,68.6591973685625,66.3739755231399,67.7241119339505,256379880,0.0,1.0
2020-03-12,248.23,270.0,248.0,255.94,104618517,60.60476695398,65.9198609256521,60.5486129983767,62.487145204857,418474068,0.0,1.0
2020-03-13,277.97,279.92,252.95,264.89,92683032,67.8657175611241,68.3418054455871,61.7571437820137,64.6722665207258,370732128,0.0,1.0
2020-03-16,242.21,259.08,240.0,241.95,80605865,59.1349982029711,63.253768772659,58.5954319339129,59.071519818376,322423460,0.0,1.0
2020-03-17,252.86,257.61,238.4,247.51,81013965,61.7351704950385,62.8948717520638,58.2047957210202,60.4289806581783,324055860,0.0,1.0
2020-03-18,246.67,250.0,237.12,239.77,75058406,60.2238966464096,61.0369082644927,57.892286750706,58.5392779783096,300233624,0.0,1.0
2020-03-19,244.78,252.84,242.61,247.39,67964255,59.76245761993,61.7302875423773,59.2326572561943,60.3996829422113,271857020,0.0,1.0
2020-03-20,229.24,251.83,228.0,247.18,100423346,55.9684034022092,61.4836984329887,55.6656603372173,60.3484119392692,401693384,0.0,1.0
2020-03-23,224.37,228.5,212.61,228.08,84188208,54.7794044292169,55.7877341537463,51.9082282644551,55.6851921478619,336752832,0.0,1.0
2020-03-24,246.88,247.69,234.3,236.36,71882773,60.2751676493518,60.4729272321287,57.2037904254825,57.7067345495819,287531092,0.0,1.0
2020-03-25,245.52,258.25,244.3,250.75,75900510,59.9431268683929,63.0511262372209,59.6452667560622,61.2200189892861,303602040,0.0,1.0
2020-03-26,258.44,258.68,246.36,246.52,63140169,63.0975142875019,63.1561097194358,60.1482108801616,60.1872745014509,252560676,0.0,1.0
2020-03-27,247.74,255.87,247.05,252.75,51054153,60.4851346137816,62.4700548705429,60.3166727469716,61.7083142554021,204216612,0.0,1.0
2020-03-30,254.81,255.52,249.4,250.74,41994110,62.2112583795015,62.3846031989726,60.8904196846579,61.2175775129556,167976440,0.0,1.0
2020-03-31,254.29,262.49,252.0,255.6,49250501,62.0843016103113,64.0863122013867,61.5252035306086,62.4041350096173,197002004,0.0,1.0
